anyo,fecha_exportacion,evaluacion,alumno,ensenanza,curso,contenido,bloque_contenido,nota_numerica,tipo_nota,observacion,capacidades_inf,medidas_inf,borrar,sobreescribir
2021,19/10/2023 16:17:54,02,e526e6e539e3070b3f2140ebd62aee7f8134aa870ddfa80e9e43dc5a48c165ac,5,2712313835,0649, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,02,e526e6e539e3070b3f2140ebd62aee7f8134aa870ddfa80e9e43dc5a48c165ac,5,2712313835,0648, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,02,92f9aeb1f24b63eef7a2620ec54e5b69b482841867bc944ba64191cb40604d6f,5,2712313835,0650, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,02,92f9aeb1f24b63eef7a2620ec54e5b69b482841867bc944ba64191cb40604d6f,5,2712313835,0651, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,02,92f9aeb1f24b63eef7a2620ec54e5b69b482841867bc944ba64191cb40604d6f,5,2712313835,0179, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,02,92f9aeb1f24b63eef7a2620ec54e5b69b482841867bc944ba64191cb40604d6f,5,2712313835,CV0003, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,02,92f9aeb1f24b63eef7a2620ec54e5b69b482841867bc944ba64191cb40604d6f,5,2712313835,0647, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,02,92f9aeb1f24b63eef7a2620ec54e5b69b482841867bc944ba64191cb40604d6f,5,2712313835,0649, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,02,92f9aeb1f24b63eef7a2620ec54e5b69b482841867bc944ba64191cb40604d6f,5,2712313835,0648, ,10,146988216, , , ,N,N
2021,19/10/2023 16:17:54,02,51368f8656a08871b80cdb1fc095267b7284d1a2a9806bb0e14a8cf7b7c18e85,5,2712313835,0650, ,2,146988240, , , ,N,N
2021,19/10/2023 16:17:54,02,51368f8656a08871b80cdb1fc095267b7284d1a2a9806bb0e14a8cf7b7c18e85,5,2712313835,0658, ,3,146988241, , , ,N,N
2021,19/10/2023 16:17:54,02,51368f8656a08871b80cdb1fc095267b7284d1a2a9806bb0e14a8cf7b7c18e85,5,2712313835,0651, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,02,51368f8656a08871b80cdb1fc095267b7284d1a2a9806bb0e14a8cf7b7c18e85,5,2712313835,0179, ,10,146988216, , , ,N,N
2021,19/10/2023 16:17:54,02,51368f8656a08871b80cdb1fc095267b7284d1a2a9806bb0e14a8cf7b7c18e85,5,2712313835,CV0003, ,10,146988216, , , ,N,N
2021,19/10/2023 16:17:54,02,51368f8656a08871b80cdb1fc095267b7284d1a2a9806bb0e14a8cf7b7c18e85,5,2712313835,0647, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,02,51368f8656a08871b80cdb1fc095267b7284d1a2a9806bb0e14a8cf7b7c18e85,5,2712313835,0649, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,02,51368f8656a08871b80cdb1fc095267b7284d1a2a9806bb0e14a8cf7b7c18e85,5,2712313835,0648, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,02,84f162090b529fc7665b86cefe8c3075e98f4e315916c142101cd7db2e1f89f4,5,2712313835,0648, ,0,146988218, ,No hay datos guardados,No hay datos guardados,N,N
2021,19/10/2023 16:17:54,02,84f162090b529fc7665b86cefe8c3075e98f4e315916c142101cd7db2e1f89f4,5,2712313835,0179, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,02,84f162090b529fc7665b86cefe8c3075e98f4e315916c142101cd7db2e1f89f4,5,2712313835,CV0003, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,02,84f162090b529fc7665b86cefe8c3075e98f4e315916c142101cd7db2e1f89f4,5,2712313835,0647, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,02,80cdf1f28fc7ef48ad57afa72d996e9ae07c7a1c1576219116772e54a233835b,5,2712313835,0650, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,02,80cdf1f28fc7ef48ad57afa72d996e9ae07c7a1c1576219116772e54a233835b,5,2712313835,0651, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,02,80cdf1f28fc7ef48ad57afa72d996e9ae07c7a1c1576219116772e54a233835b,5,2712313835,0179, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,02,80cdf1f28fc7ef48ad57afa72d996e9ae07c7a1c1576219116772e54a233835b,5,2712313835,CV0003, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,02,80cdf1f28fc7ef48ad57afa72d996e9ae07c7a1c1576219116772e54a233835b,5,2712313835,0647, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,02,80cdf1f28fc7ef48ad57afa72d996e9ae07c7a1c1576219116772e54a233835b,5,2712313835,0649, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,02,80cdf1f28fc7ef48ad57afa72d996e9ae07c7a1c1576219116772e54a233835b,5,2712313835,0648, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,02,47373eb5accc55be3e28bad9ff0547c9e94a734cefe0e14449818e3bb09e509c,5,2712313835,0648, ,10,146988216, , , ,N,N
2021,19/10/2023 16:17:54,02,47373eb5accc55be3e28bad9ff0547c9e94a734cefe0e14449818e3bb09e509c,5,2712313835,0658, ,10,146988216, , , ,N,N
2021,19/10/2023 16:17:54,02,47373eb5accc55be3e28bad9ff0547c9e94a734cefe0e14449818e3bb09e509c,5,2712313835,0651, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,02,47373eb5accc55be3e28bad9ff0547c9e94a734cefe0e14449818e3bb09e509c,5,2712313835,0647, ,10,146988216, , , ,N,N
2021,19/10/2023 16:17:54,02,47373eb5accc55be3e28bad9ff0547c9e94a734cefe0e14449818e3bb09e509c,5,2712313835,0649, ,4,146988242, , , ,N,N
2021,19/10/2023 16:17:54,02,43654f5b8ebe6473f2fc1f8226c16f9d1a1036b69914a0466f684b5f3e1a22ae,5,2712313835,0650, ,5,146988215, , , ,N,N
2021,19/10/2023 16:17:54,02,43654f5b8ebe6473f2fc1f8226c16f9d1a1036b69914a0466f684b5f3e1a22ae,5,2712313835,0651, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,02,43654f5b8ebe6473f2fc1f8226c16f9d1a1036b69914a0466f684b5f3e1a22ae,5,2712313835,0179, ,4,146988242, , , ,N,N
2021,19/10/2023 16:17:54,02,43654f5b8ebe6473f2fc1f8226c16f9d1a1036b69914a0466f684b5f3e1a22ae,5,2712313835,CV0003, ,4,146988242, , , ,N,N
2021,19/10/2023 16:17:54,02,43654f5b8ebe6473f2fc1f8226c16f9d1a1036b69914a0466f684b5f3e1a22ae,5,2712313835,0647, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,02,43654f5b8ebe6473f2fc1f8226c16f9d1a1036b69914a0466f684b5f3e1a22ae,5,2712313835,0649, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,02,43654f5b8ebe6473f2fc1f8226c16f9d1a1036b69914a0466f684b5f3e1a22ae,5,2712313835,0648, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,02,2f85ad136207c5764df4481ef0dbd96b12374dde96bec6a7cf44b988995b4902,5,2712313835,0650, ,4,146988242, , , ,N,N
2021,19/10/2023 16:17:54,02,2f85ad136207c5764df4481ef0dbd96b12374dde96bec6a7cf44b988995b4902,5,2712313835,0651, ,4,146988242, , , ,N,N
2021,19/10/2023 16:17:54,02,2f85ad136207c5764df4481ef0dbd96b12374dde96bec6a7cf44b988995b4902,5,2712313835,0179, ,4,146988242, , , ,N,N
2021,19/10/2023 16:17:54,02,2f85ad136207c5764df4481ef0dbd96b12374dde96bec6a7cf44b988995b4902,5,2712313835,CV0003, ,4,146988242, , , ,N,N
2021,19/10/2023 16:17:54,02,2f85ad136207c5764df4481ef0dbd96b12374dde96bec6a7cf44b988995b4902,5,2712313835,0647, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,02,2f85ad136207c5764df4481ef0dbd96b12374dde96bec6a7cf44b988995b4902,5,2712313835,0649, ,4,146988242, , , ,N,N
2021,19/10/2023 16:17:54,02,2f85ad136207c5764df4481ef0dbd96b12374dde96bec6a7cf44b988995b4902,5,2712313835,0648, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,02,b58e88b40393f130fdcc2aa7e9984c47a8dea6662de8589ae9196d25fc1b4cda,5,2712313835,0650, ,4,146988242, , , ,N,N
2021,19/10/2023 16:17:54,02,b58e88b40393f130fdcc2aa7e9984c47a8dea6662de8589ae9196d25fc1b4cda,5,2712313835,0651, ,4,146988242, , , ,N,N
2021,19/10/2023 16:17:54,02,b58e88b40393f130fdcc2aa7e9984c47a8dea6662de8589ae9196d25fc1b4cda,5,2712313835,0179, ,4,146988242, , , ,N,N
2021,19/10/2023 16:17:54,02,b58e88b40393f130fdcc2aa7e9984c47a8dea6662de8589ae9196d25fc1b4cda,5,2712313835,CV0003, ,4,146988242, , , ,N,N
2021,19/10/2023 16:17:54,02,b58e88b40393f130fdcc2aa7e9984c47a8dea6662de8589ae9196d25fc1b4cda,5,2712313835,0647, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,02,b58e88b40393f130fdcc2aa7e9984c47a8dea6662de8589ae9196d25fc1b4cda,5,2712313835,0649, ,4,146988242, , , ,N,N
2021,19/10/2023 16:17:54,02,b58e88b40393f130fdcc2aa7e9984c47a8dea6662de8589ae9196d25fc1b4cda,5,2712313835,0648, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,02,866e1de9ae3a0020a665377462e49738c4e53e115866f76932bb44e5da7fba24,5,2712313835,0650, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,02,866e1de9ae3a0020a665377462e49738c4e53e115866f76932bb44e5da7fba24,5,2712313835,0651, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,02,866e1de9ae3a0020a665377462e49738c4e53e115866f76932bb44e5da7fba24,5,2712313835,0647, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,02,866e1de9ae3a0020a665377462e49738c4e53e115866f76932bb44e5da7fba24,5,2712313835,0649, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,02,866e1de9ae3a0020a665377462e49738c4e53e115866f76932bb44e5da7fba24,5,2712313835,0648, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,02,b47082e3cfc226f9a036186a6d3de1febd25bb00eda73aa2521738ce7491d42b,5,2712313835,0650, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,02,b47082e3cfc226f9a036186a6d3de1febd25bb00eda73aa2521738ce7491d42b,5,2712313835,0651, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,02,b47082e3cfc226f9a036186a6d3de1febd25bb00eda73aa2521738ce7491d42b,5,2712313835,0179, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,02,b47082e3cfc226f9a036186a6d3de1febd25bb00eda73aa2521738ce7491d42b,5,2712313835,CV0003, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,02,b47082e3cfc226f9a036186a6d3de1febd25bb00eda73aa2521738ce7491d42b,5,2712313835,0647, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,02,b47082e3cfc226f9a036186a6d3de1febd25bb00eda73aa2521738ce7491d42b,5,2712313835,0649, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,02,b47082e3cfc226f9a036186a6d3de1febd25bb00eda73aa2521738ce7491d42b,5,2712313835,0648, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,02,24888b4512fb8cd7d67049d1edf8ba66ae8407b5a9a70f6be34ba27d16543d16,5,2712313835,0650, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,02,24888b4512fb8cd7d67049d1edf8ba66ae8407b5a9a70f6be34ba27d16543d16,5,2712313835,0651, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,02,24888b4512fb8cd7d67049d1edf8ba66ae8407b5a9a70f6be34ba27d16543d16,5,2712313835,0179, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,02,24888b4512fb8cd7d67049d1edf8ba66ae8407b5a9a70f6be34ba27d16543d16,5,2712313835,CV0003, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,02,24888b4512fb8cd7d67049d1edf8ba66ae8407b5a9a70f6be34ba27d16543d16,5,2712313835,0647, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,02,24888b4512fb8cd7d67049d1edf8ba66ae8407b5a9a70f6be34ba27d16543d16,5,2712313835,0649, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,02,24888b4512fb8cd7d67049d1edf8ba66ae8407b5a9a70f6be34ba27d16543d16,5,2712313835,0648, ,10,146988216, , , ,N,N
2021,19/10/2023 16:17:54,02,34882cf462d6839f81cade7da3d229f6b47cebe4bac99c7a0d1316df2645ec75,5,2712313835,0648, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,02,34882cf462d6839f81cade7da3d229f6b47cebe4bac99c7a0d1316df2645ec75,5,2712313835,0651, ,2,146988240, , , ,N,N
2021,19/10/2023 16:17:54,02,34882cf462d6839f81cade7da3d229f6b47cebe4bac99c7a0d1316df2645ec75,5,2712313835,0649, ,1,146988239, , , ,N,N
2021,19/10/2023 16:17:54,02,4cdf0f00c6c6ab22f63cb66a9f7529e55adb1f687c40871e23e1bccf9c4eab38,5,2712313835,0650, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,02,4cdf0f00c6c6ab22f63cb66a9f7529e55adb1f687c40871e23e1bccf9c4eab38,5,2712313835,0658, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,02,4cdf0f00c6c6ab22f63cb66a9f7529e55adb1f687c40871e23e1bccf9c4eab38,5,2712313835,0651, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,02,4cdf0f00c6c6ab22f63cb66a9f7529e55adb1f687c40871e23e1bccf9c4eab38,5,2712313835,0179, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,02,4cdf0f00c6c6ab22f63cb66a9f7529e55adb1f687c40871e23e1bccf9c4eab38,5,2712313835,CV0003, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,02,4cdf0f00c6c6ab22f63cb66a9f7529e55adb1f687c40871e23e1bccf9c4eab38,5,2712313835,0647, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,02,4cdf0f00c6c6ab22f63cb66a9f7529e55adb1f687c40871e23e1bccf9c4eab38,5,2712313835,0649, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,02,4cdf0f00c6c6ab22f63cb66a9f7529e55adb1f687c40871e23e1bccf9c4eab38,5,2712313835,0648, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,02,6a03163d6a2c606e0abf60521ff0fd170b81a5e2ccc48a3f83453deb0036946e,5,2712313835,0649, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,02,3b575cab2bbbab36963738e945a06b9590660b1f51bf30067e2bc904802c1ff2,5,2712313835,0650, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,02,3b575cab2bbbab36963738e945a06b9590660b1f51bf30067e2bc904802c1ff2,5,2712313835,0658, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,02,3b575cab2bbbab36963738e945a06b9590660b1f51bf30067e2bc904802c1ff2,5,2712313835,0651, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,02,3b575cab2bbbab36963738e945a06b9590660b1f51bf30067e2bc904802c1ff2,5,2712313835,0179, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,02,3b575cab2bbbab36963738e945a06b9590660b1f51bf30067e2bc904802c1ff2,5,2712313835,0647, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,02,3b575cab2bbbab36963738e945a06b9590660b1f51bf30067e2bc904802c1ff2,5,2712313835,0649, ,10,146988216, , , ,N,N
2021,19/10/2023 16:17:54,02,3b575cab2bbbab36963738e945a06b9590660b1f51bf30067e2bc904802c1ff2,5,2712313835,0648, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,02,9b7dc491946a7106d745d1b209382c7638820b39fa79d24923433a52e8a24557,5,2712313835,0650, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,02,9b7dc491946a7106d745d1b209382c7638820b39fa79d24923433a52e8a24557,5,2712313835,0658, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,02,9b7dc491946a7106d745d1b209382c7638820b39fa79d24923433a52e8a24557,5,2712313835,0651, ,4,146988242, , , ,N,N
2021,19/10/2023 16:17:54,02,9b7dc491946a7106d745d1b209382c7638820b39fa79d24923433a52e8a24557,5,2712313835,0179, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,02,9b7dc491946a7106d745d1b209382c7638820b39fa79d24923433a52e8a24557,5,2712313835,CV0003, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,02,9b7dc491946a7106d745d1b209382c7638820b39fa79d24923433a52e8a24557,5,2712313835,0647, ,5,146988215, , , ,N,N
2021,19/10/2023 16:17:54,02,9b7dc491946a7106d745d1b209382c7638820b39fa79d24923433a52e8a24557,5,2712313835,0649, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,02,9b7dc491946a7106d745d1b209382c7638820b39fa79d24923433a52e8a24557,5,2712313835,0648, ,1,146988239, , , ,N,N
2021,19/10/2023 16:17:54,02,750902e46c6f5d1acf04c6dc2ec1bd70bb430cb65adb70f6dc21cd156ceb7791,5,2712313835,0650, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,02,750902e46c6f5d1acf04c6dc2ec1bd70bb430cb65adb70f6dc21cd156ceb7791,5,2712313835,0658, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,02,750902e46c6f5d1acf04c6dc2ec1bd70bb430cb65adb70f6dc21cd156ceb7791,5,2712313835,0651, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,02,750902e46c6f5d1acf04c6dc2ec1bd70bb430cb65adb70f6dc21cd156ceb7791,5,2712313835,0179, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,02,750902e46c6f5d1acf04c6dc2ec1bd70bb430cb65adb70f6dc21cd156ceb7791,5,2712313835,CV0003, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,02,750902e46c6f5d1acf04c6dc2ec1bd70bb430cb65adb70f6dc21cd156ceb7791,5,2712313835,0647, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,02,750902e46c6f5d1acf04c6dc2ec1bd70bb430cb65adb70f6dc21cd156ceb7791,5,2712313835,0649, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,02,750902e46c6f5d1acf04c6dc2ec1bd70bb430cb65adb70f6dc21cd156ceb7791,5,2712313835,0648, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,02,dad46dab2d2ff068a4f9a0da85cb214a65a4e318a86b147723e75ec811d93c84,5,2712313835,0648, ,0,146988218, ,No hay datos guardados,No hay datos guardados,N,N
2021,19/10/2023 16:17:54,02,dad46dab2d2ff068a4f9a0da85cb214a65a4e318a86b147723e75ec811d93c84,5,2712313835,0649, ,0,146988218, ,No hay datos guardados,No hay datos guardados,N,N
2021,19/10/2023 16:17:54,02,c5d41a50c5f5425e01d541243336213c46228d5c2a33635b03dab8952be2886e,5,2712313835,0650, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,02,c5d41a50c5f5425e01d541243336213c46228d5c2a33635b03dab8952be2886e,5,2712313835,0647, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,02,afb4e2c0d52f655197358f8ad236af55063b5815e3b713f0136c761e14fe6a0b,5,2712313835,0650, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,02,afb4e2c0d52f655197358f8ad236af55063b5815e3b713f0136c761e14fe6a0b,5,2712313835,0658, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,02,afb4e2c0d52f655197358f8ad236af55063b5815e3b713f0136c761e14fe6a0b,5,2712313835,0651, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,02,afb4e2c0d52f655197358f8ad236af55063b5815e3b713f0136c761e14fe6a0b,5,2712313835,0179, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,02,afb4e2c0d52f655197358f8ad236af55063b5815e3b713f0136c761e14fe6a0b,5,2712313835,CV0003, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,02,afb4e2c0d52f655197358f8ad236af55063b5815e3b713f0136c761e14fe6a0b,5,2712313835,0647, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,02,afb4e2c0d52f655197358f8ad236af55063b5815e3b713f0136c761e14fe6a0b,5,2712313835,0649, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,02,afb4e2c0d52f655197358f8ad236af55063b5815e3b713f0136c761e14fe6a0b,5,2712313835,0648, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,02,70e0a3a95542708514c4b9265963a7c39b8912087d989d0fad8bbc2d3cd48f8a,5,2712313835,0650, ,1,146988239, , , ,N,N
2021,19/10/2023 16:17:54,02,70e0a3a95542708514c4b9265963a7c39b8912087d989d0fad8bbc2d3cd48f8a,5,2712313835,0658, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,02,70e0a3a95542708514c4b9265963a7c39b8912087d989d0fad8bbc2d3cd48f8a,5,2712313835,0651, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,02,70e0a3a95542708514c4b9265963a7c39b8912087d989d0fad8bbc2d3cd48f8a,5,2712313835,0179, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,02,70e0a3a95542708514c4b9265963a7c39b8912087d989d0fad8bbc2d3cd48f8a,5,2712313835,CV0003, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,02,70e0a3a95542708514c4b9265963a7c39b8912087d989d0fad8bbc2d3cd48f8a,5,2712313835,0647, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,02,70e0a3a95542708514c4b9265963a7c39b8912087d989d0fad8bbc2d3cd48f8a,5,2712313835,0649, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,02,70e0a3a95542708514c4b9265963a7c39b8912087d989d0fad8bbc2d3cd48f8a,5,2712313835,0648, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,02,ad566de326f7650a2ba79b0d4f5cdbc8d066559e6a9b860084025922638cd59c,5,2712313835,0650, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,02,ad566de326f7650a2ba79b0d4f5cdbc8d066559e6a9b860084025922638cd59c,5,2712313835,0658, ,3,146988241, , , ,N,N
2021,19/10/2023 16:17:54,02,ad566de326f7650a2ba79b0d4f5cdbc8d066559e6a9b860084025922638cd59c,5,2712313835,0651, ,5,146988215, , , ,N,N
2021,19/10/2023 16:17:54,02,ad566de326f7650a2ba79b0d4f5cdbc8d066559e6a9b860084025922638cd59c,5,2712313835,0179, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,02,ad566de326f7650a2ba79b0d4f5cdbc8d066559e6a9b860084025922638cd59c,5,2712313835,CV0003, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,02,ad566de326f7650a2ba79b0d4f5cdbc8d066559e6a9b860084025922638cd59c,5,2712313835,0647, ,4,146988242, , , ,N,N
2021,19/10/2023 16:17:54,02,ad566de326f7650a2ba79b0d4f5cdbc8d066559e6a9b860084025922638cd59c,5,2712313835,0649, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,02,ad566de326f7650a2ba79b0d4f5cdbc8d066559e6a9b860084025922638cd59c,5,2712313835,0648, ,5,146988215, , , ,N,N
2021,19/10/2023 16:17:54,02,5df1121e97f4b8f2ed5d69b4126c3a05e76119d511caade7bbcc3c0d7a95f1a0,5,2712313835,0650, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,02,5df1121e97f4b8f2ed5d69b4126c3a05e76119d511caade7bbcc3c0d7a95f1a0,5,2712313835,0658, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,02,5df1121e97f4b8f2ed5d69b4126c3a05e76119d511caade7bbcc3c0d7a95f1a0,5,2712313835,0651, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,02,5df1121e97f4b8f2ed5d69b4126c3a05e76119d511caade7bbcc3c0d7a95f1a0,5,2712313835,0179, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,02,5df1121e97f4b8f2ed5d69b4126c3a05e76119d511caade7bbcc3c0d7a95f1a0,5,2712313835,0647, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,02,5df1121e97f4b8f2ed5d69b4126c3a05e76119d511caade7bbcc3c0d7a95f1a0,5,2712313835,0649, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,02,5df1121e97f4b8f2ed5d69b4126c3a05e76119d511caade7bbcc3c0d7a95f1a0,5,2712313835,0648, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,02,6dfd610146c714c87b54d6e770ace14ea9ee31adfb3876bc57a51af77b980fef,5,2712313835,0650, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,02,6dfd610146c714c87b54d6e770ace14ea9ee31adfb3876bc57a51af77b980fef,5,2712313835,0658, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,02,6dfd610146c714c87b54d6e770ace14ea9ee31adfb3876bc57a51af77b980fef,5,2712313835,0651, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,02,6dfd610146c714c87b54d6e770ace14ea9ee31adfb3876bc57a51af77b980fef,5,2712313835,0179, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,02,6dfd610146c714c87b54d6e770ace14ea9ee31adfb3876bc57a51af77b980fef,5,2712313835,CV0003, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,02,6dfd610146c714c87b54d6e770ace14ea9ee31adfb3876bc57a51af77b980fef,5,2712313835,0647, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,02,6dfd610146c714c87b54d6e770ace14ea9ee31adfb3876bc57a51af77b980fef,5,2712313835,0649, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,02,6dfd610146c714c87b54d6e770ace14ea9ee31adfb3876bc57a51af77b980fef,5,2712313835,0648, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,02,4260c7882ca3c2d06d886a7c1fbca3397809157a544c9975e7384600a3989564,5,2712313835,0650, ,1,146988239, , , ,N,N
2021,19/10/2023 16:17:54,02,4260c7882ca3c2d06d886a7c1fbca3397809157a544c9975e7384600a3989564,5,2712313835,0658, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,02,4260c7882ca3c2d06d886a7c1fbca3397809157a544c9975e7384600a3989564,5,2712313835,0651, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,02,4260c7882ca3c2d06d886a7c1fbca3397809157a544c9975e7384600a3989564,5,2712313835,0179, ,4,146988242, , , ,N,N
2021,19/10/2023 16:17:54,02,4260c7882ca3c2d06d886a7c1fbca3397809157a544c9975e7384600a3989564,5,2712313835,CV0003, ,4,146988242, , , ,N,N
2021,19/10/2023 16:17:54,02,4260c7882ca3c2d06d886a7c1fbca3397809157a544c9975e7384600a3989564,5,2712313835,0647, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,02,4260c7882ca3c2d06d886a7c1fbca3397809157a544c9975e7384600a3989564,5,2712313835,0649, ,4,146988242, , , ,N,N
